Unnamed: 0,Book_ID,Keyword,Snippet,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,snippet_id,document,LoCC_group,Period,sentence_id,sentence_number,contains_target_term,near_target_term,bertopic_topic,bertopic_topic_probability,model_group
3633,27981,opium,"The opium -poppy was also seen in cultivation, and mango-trees, and the great broad-leaved pawpaw, and black-pepper vines, with beautiful green leaves, trained against the stems of the palms.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2893,the opium poppy was also seen in cultivation and mango trees and the great broad leaved pawpaw and black pepper vines with beautiful green leaves trained against the stems of the palms,,1850-1880,2893_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3633,27981,opium,"Jack-trees with their gigantic fruit, and figs, and nettle-trees, and the singular screw-pines, and euphorbias, and various species of the orange, were observed along the way.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2893,jack trees with their gigantic fruit and figs and nettle trees and the singular screw pines and euphorbias and various species of the orange were observed along the way,,1850-1880,2893_4,4,False,True,7,1.0,context_leaf_mcs60_ms1_nn10
3634,27981,opium,"In a hot country the effect is still more violent, and a kind of intoxication is produced by it.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2894,in a hot country the effect is still more violent and a kind of intoxication is produced by it,,1850-1880,2894_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3634,27981,opium,"From observing this, the Oriental nations have been led to prepare a drug from hemp, which they make use of in the same way as opium , and with almost similar results--for it produces a drowsy ecstatic feeling, always followed by a reaction of wretchedness.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2894,from observing this the oriental nations have been led to prepare a drug from hemp which they make use of in the same way as opium and with almost similar results for it produces a drowsy ecstatic feeling always followed by a reaction of wretchedness,,1850-1880,2894_4,4,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3634,27981,opium,"This drug is known by the Turks, Persians, and Hindoos, under a variety of names, such as ""bang,"" ""haschish,"" ""chinab,"" ""ganga,"" and others; but under any name it is a bad article to deal in, either for the health of the body or the mind.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2894,this drug is known by the turks persians and hindoos under a variety of names such as bang haschish chinab ganga and others but under any name it is a bad article to deal in either for the health of the body or the mind,,1850-1880,2894_5,5,False,True,19,1.0,context_leaf_mcs60_ms1_nn10
3635,27981,narcotic,"Notwithstanding the many valuable properties of this plant, it has some that are not only deleterious, but dangerous.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2895,notwithstanding the many valuable properties of this plant it has some that are not only deleterious but dangerous,,1850-1880,2895_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3635,27981,narcotic,"It contains a narcotic principle of great power; and, strange to say, this principle is far more fully developed in the Indian or Southern hemp than in that grown in middle Europe.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2895,it contains a narcotic principle of great power and strange to say this principle is far more fully developed in the indian or southern hemp than in that grown in middle europe,,1850-1880,2895_4,4,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3635,27981,narcotic,Of course this is accounted for by the difference of temperature.,27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2895,of course this is accounted for by the difference of temperature,,1850-1880,2895_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3636,27997,anodyne,"Ill at ease, yet not unhappy, he struggled to maintain some coherence in his conversation; but, at each moment, his own ideas grew less certain and Sara's voice more enchanting.",27997,"Hobbes, John Oliver",PR,1900,female,Male,Sara,2896,ill at ease yet not unhappy he struggled to maintain some coherence in his conversation but at each moment his own ideas grew less certain and sara s voice more enchanting,English Literature,1881-1911,2896_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3636,27997,anodyne,It seemed to convey the lulling powers of an anodyne .,27997,"Hobbes, John Oliver",PR,1900,female,Male,Sara,2896,it seemed to convey the lulling powers of an anodyne,English Literature,1881-1911,2896_4,4,True,True,8,1.0,context_leaf_mcs60_ms1_nn10
3636,27997,anodyne,"When he tried to rouse himself, the effort was as painful as the attempt to wake from a dream within a dream.",27997,"Hobbes, John Oliver",PR,1900,female,Male,Sara,2896,when he tried to rouse himself the effort was as painful as the attempt to wake from a dream within a dream,English Literature,1881-1911,2896_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3637,27998,opium,"They had brought his breakfast, which he had loathed and left untasted.",27998,"Oppenheim, E. Phillips (Edward Phillips)",PR,1910,male,Male,Bernard Maddison,2897,they had brought his breakfast which he had loathed and left untasted,English Literature,1881-1911,2897_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3637,27998,opium,"And then, as he sat there, so worn out with physical and mental exhaustion, something of a dull miserable apathy acted like opium on his wearied nerves and brain.",27998,"Oppenheim, E. Phillips (Edward Phillips)",PR,1910,male,Male,Bernard Maddison,2897,and then as he sat there so worn out with physical and mental exhaustion something of a dull miserable apathy acted like opium on his wearied nerves and brain,English Literature,1881-1911,2897_3,3,True,True,1,0.7885757186480503,context_leaf_mcs60_ms1_nn10
3637,27998,opium,The great passions of the world are either our sweetest happiness or our most utter misery.,27998,"Oppenheim, E. Phillips (Edward Phillips)",PR,1910,male,Male,Bernard Maddison,2897,the great passions of the world are either our sweetest happiness or our most utter misery,English Literature,1881-1911,2897_4,4,False,True,14,1.0,context_leaf_mcs60_ms1_nn10
3638,27998,narcotic,"""It is always sweet to find your own emotions so exquisitely expressed.",27998,"Oppenheim, E. Phillips (Edward Phillips)",PR,1910,male,Male,Milton,2898,it is always sweet to find your own emotions so exquisitely expressed,English Literature,1881-1911,2898_6,6,False,True,54,1.0,context_leaf_mcs60_ms1_nn10
3638,27998,narcotic,"It is like a spiritual narcotic ."" ""And yet--yet such poems encourage sadness, and that is morbid."" He shook his head.",27998,"Oppenheim, E. Phillips (Edward Phillips)",PR,1910,male,Male,Milton,2898,it is like a spiritual narcotic and yet yet such poems encourage sadness and that is morbid he shook his head,English Literature,1881-1911,2898_7,7,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3638,27998,narcotic,"""To be sad is not necessarily to be unhappy,"" he answered.",27998,"Oppenheim, E. Phillips (Edward Phillips)",PR,1910,male,Male,Milton,2898,to be sad is not necessarily to be unhappy he answered,English Literature,1881-1911,2898_8,8,False,True,14,0.8818302959246761,context_leaf_mcs60_ms1_nn10
3639,28088,opium,There is much to be said against novel reading and writing.,28088,"Grand, Sarah",PR,1897,female,Unknown,Anonymous,2899,there is much to be said against novel reading and writing,English Literature,1881-1911,2899_3,3,False,True,50,1.0,context_leaf_mcs60_ms1_nn10
3639,28088,opium,"I think it was De Quincey who said that novels are the opium of the West; and I have myself observed that novel-reading is one of those bad habits that grow upon people until they are enslaved by it, demoralised by it; and if that is the case with the reader, what must the writer suffer?"" Beth bent her brows upon this.",28088,"Grand, Sarah",PR,1897,female,Unknown,Anonymous,2899,i think it was de quincey who said that novels are the opium of the west and i have myself observed that novel reading is one of those bad habits that grow upon people until they are enslaved by it demoralised by it and if that is the case with the reader what must the writer suffer beth bent her brows upon this,English Literature,1881-1911,2899_4,4,True,True,20,0.6302728189115273,context_leaf_mcs60_ms1_nn10
3639,28088,opium,"""But that is only one side of it, is it not?"" she asked after a moment's reflection.",28088,"Grand, Sarah",PR,1897,female,Unknown,Anonymous,2899,but that is only one side of it is it not she asked after a moment s reflection,English Literature,1881-1911,2899_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3641,28091,opium,I know a little about what they call this underneath world in New York.,28091,"Oppenheim, E. Phillips (Edward Phillips)",PR,1911,male,Unknown,Anonymous,2901,i know a little about what they call this underneath world in new york,English Literature,1881-1911,2901_4,4,False,True,11,0.926892143294724,context_leaf_mcs60_ms1_nn10
3641,28091,opium,"It will probably resolve itself into a visit to Chinatown, where we shall find the usual dummies taking opium , and quite prepared to talk about it for the usual tip.",28091,"Oppenheim, E. Phillips (Edward Phillips)",PR,1911,male,Unknown,Anonymous,2901,it will probably resolve itself into a visit to chinatown where we shall find the usual dummies taking opium and quite prepared to talk about it for the usual tip,English Literature,1881-1911,2901_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3641,28091,opium,"After that we shall visit a few low dancing halls, be shown the scene of several murders, and the thing is done."" ""You are a cynic,"" Sogrange declared.",28091,"Oppenheim, E. Phillips (Edward Phillips)",PR,1911,male,Unknown,Anonymous,2901,after that we shall visit a few low dancing halls be shown the scene of several murders and the thing is done you are a cynic sogrange declared,English Literature,1881-1911,2901_6,6,False,True,11,0.926892143294724,context_leaf_mcs60_ms1_nn10
3643,28289,opium,"The terrible nervous disease has affected his eyes; the sight of one is utterly gone, and he can only raise the lid of the other by lifting it with his finger.",28289,"Eliot, George",PR,1876,female,Male,Heine,2902,the terrible nervous disease has affected his eyes the sight of one is utterly gone and he can only raise the lid of the other by lifting it with his finger,English Literature,1850-1880,2902_1,1,False,True,5,0.813289425746953,context_leaf_mcs60_ms1_nn10
3643,28289,opium,Opium alone is the beneficent genius that stills his pain.,28289,"Eliot, George",PR,1876,female,Male,Heine,2902,opium alone is the beneficent genius that stills his pain,English Literature,1850-1880,2902_2,2,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3643,28289,opium,"We hardly know whether to call it an alleviation or an intensification of the torture that Heine retains his mental vigor, his poetic imagination, and his incisive wit; for if this intellectual activity fills up a blank, it widens the sphere of suffering.",28289,"Eliot, George",PR,1876,female,Male,Heine,2902,we hardly know whether to call it an alleviation or an intensification of the torture that heine retains his mental vigor his poetic imagination and his incisive wit for if this intellectual activity fills up a blank it widens the sphere of suffering,English Literature,1850-1880,2902_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3644,28366,laudanum,"""Once, I remember,"" she said, with the gleam in her eye, ""I danced till three in the morning at Peggy MacBride's wedding, and getting out of the coach twisted my arm till I thought I'd broken it.",28366,"Lane, Elinor Macartney",PS,1904,female,Unknown,Anonymous,2903,once i remember she said with the gleam in her eye i danced till three in the morning at peggy macbride s wedding and getting out of the coach twisted my arm till i thought i d broken it,American Literature,1881-1911,2903_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3644,28366,laudanum,"About four of the same morning I rose with a raging tooth, and crossing the room for laudanum , I struck the elbow of the injured arm against a chest of drawers, and before I thought I said----"" ""What?"" Danvers cried, his face lit up with merriment.",28366,"Lane, Elinor Macartney",PS,1904,female,Unknown,Anonymous,2903,about four of the same morning i rose with a raging tooth and crossing the room for laudanum i struck the elbow of the injured arm against a chest of drawers and before i thought i said what danvers cried his face lit up with merriment,American Literature,1881-1911,2903_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
